  Time[s]  W_orig[kg]  W_clean[kg]  W_interp[kg]  Disch[l/s]
14392   33.70 -999.00   33.46    1.02
14402   33.44   33.44   33.44    1.02
14412   33.39   33.39   33.39    1.02
14422   33.20   33.20   33.20    1.02
14432   33.21   33.21   33.21    1.01
14442   33.37 -999.00   33.16    1.02
14452   33.10   33.10   33.10    1.01
14463   33.90 -999.00   33.35    1.02
14473   33.58   33.58   33.58    1.02
14483   33.78   33.78   33.78    1.02
14493   33.89   33.89   33.89    1.02
14503   33.74   33.74   33.74    1.02
14513   33.73   33.73   33.73    1.01
14523   33.98   33.98   33.98    1.02
14533   33.94   33.94   33.94    1.02
14543   34.03   34.03   34.03    1.02
14554   33.98   33.98   33.98    1.02
14564   34.02   34.02   34.02    1.02
14574   33.78   33.78   33.78    1.02
14584   33.92   33.92   33.92    1.02
14594   34.55 -999.00   33.87    1.02
14604   33.82   33.82   33.82    1.02
14614   34.02   34.02   34.02    1.02
14624   33.94   33.94   33.94    1.02
14639   33.78   33.78   33.78    1.02
14650   35.59 -999.00   33.78    1.01
14660   33.79   33.79   33.79    1.02
14670   33.79   33.79   33.79    1.02
14681   33.78   33.78   33.78    1.02
14691   33.76   33.76   33.76    1.02
14701   33.86   33.86   33.86    1.02
14711   34.00 -999.00   33.82    1.02
14721   33.79   33.79   33.79    1.02
14731   33.84   33.84   33.84    1.02
14741   33.82   33.82   33.82    1.02
14752   33.79   33.79   33.79    1.01
14762   33.82   33.82   33.82    1.02
14772   33.78   33.78   33.78    1.02
14782   33.81   33.81   33.81    1.02
14792   33.74   33.74   33.74    1.02
14802   33.78   33.78   33.78    1.02
14812   34.03   34.03   34.03    1.02
14822   33.98   33.98   33.98    1.02
14832   33.79   33.79   33.79    1.02
14842   33.81   33.81   33.81    1.02
14852   34.06 -999.00   33.85    1.02
14863   33.89   33.89   33.89    1.02
14873   33.89   33.89   33.89    1.02
14883   33.84   33.84   33.84    1.02
14893   33.65   33.65   33.65    1.02
14903   33.98 -999.00   33.56    1.02
14913   33.47   33.47   33.47    1.02
14923   34.95 -999.00   33.53    1.02
14933   33.58   33.58   33.58    1.02
14943   33.78   33.78   33.78    1.02
14954   33.87   33.87   33.87    1.02
14964   33.87   33.87   33.87    1.02
14974   34.06   34.06   34.06    1.01
14984   34.02   34.02   34.02    1.02
14994   33.90   33.90   33.90    1.02
15004   33.73   33.73   33.73    1.02
15014   34.02 -999.00   33.68    1.02
15029   33.60   33.60   33.60    1.02
15040   33.44   33.44   33.44    1.02
15050   33.50   33.50   33.50    1.02
15061   33.90   33.90   33.90    1.02
15071   34.14   34.14   34.14    1.02
15081   34.02   34.02   34.02    1.02
15091   33.89   33.89   33.89    1.02
15101   34.00   34.00   34.00    1.02
15111   33.97   33.97   33.97    1.02
15121   33.89   33.89   33.89    1.02
15131   34.39 -999.00   33.83    1.01
15142   33.76   33.76   33.76    1.02
15152   34.06 -999.00   33.74    1.02
15162   33.73   33.73   33.73    1.02
15172   33.79   33.79   33.79    1.02
15182   33.81   33.81   33.81    1.02
15192   34.03   34.03   34.03    1.02
15202   35.67 -999.00   33.94    1.02
15212   33.84   33.84   33.84    1.02
15222   33.86   33.86   33.86    1.02
15233   34.19 -999.00   33.84    1.02
15243   33.82   33.82   33.82    1.02
15253   33.78   33.78   33.78    1.02
15263   34.92 -999.00   33.78    1.02
15273   33.78   33.78   33.78    1.02
15283   33.82   33.82   33.82    1.02
15293   33.84   33.84   33.84    1.02
15304   33.95   33.95   33.95    1.02
15314   33.76   33.76   33.76    1.02
15324   33.86   33.86   33.86    1.02
15334   33.84   33.84   33.84    1.02
15344   34.66   34.66   34.66    1.02
15354   35.17 -999.00   34.26    1.02
15364   33.86   33.86   33.86    1.02
15374   34.05 -999.00   33.86    1.02
15384   33.87   33.87   33.87    1.01
15399   33.90   33.90   33.90    1.02
15410   33.68   33.68   33.68    1.02
15420   33.82   33.82   33.82    1.02
15430   33.76   33.76   33.76    1.02
15440   33.76   33.76   33.76    1.02
15450   33.94   33.94   33.94    1.02
15460   34.27 -999.00   33.86    1.01
15471   33.78   33.78   33.78    1.02
15481   33.81   33.81   33.81    1.02
15491   34.00   34.00   34.00    1.02
15501   34.02   34.02   34.02    1.02
15511   34.18 -999.00   33.95    1.02
15521   33.89   33.89   33.89    1.02
15531   34.40 -999.00   33.90    1.02
15541   33.92   33.92   33.92    1.02
15551   33.76   33.76   33.76    1.02
15561   33.84   33.84   33.84    1.02
15571   33.70   33.70   33.70    1.02
15582   34.00   34.00   34.00    1.02
15592   34.05   34.05   34.05    1.02
15602   34.00   34.00   34.00    1.02
15612   34.21 -999.00   33.95    1.02
15622   33.90   33.90   33.90    1.02
15632   33.87   33.87   33.87    1.02
15642   33.86   33.86   33.86    1.02
15652   33.95   33.95   33.95    1.02
15662   34.10   34.10   34.10    1.02
15673   34.87 -999.00   34.02    1.02
15683   33.95   33.95   33.95    1.02
15693   33.95   33.95   33.95    1.01
15703   34.85   34.85   34.85    1.02
15713   35.86 -999.00   34.53    1.01
15723   34.21   34.21   34.21    1.02
15733   34.18   34.18   34.18    1.02
15743   34.24   34.24   34.24    1.02
15753   34.00   34.00   34.00    1.02
15764   33.92   33.92   33.92    1.02
15774   33.94   33.94   33.94    1.02
15784   34.10 -999.00   33.90    1.02
15794   33.86   33.86   33.86    1.02
15804   33.61   33.61   33.61    1.02
15814   33.58   33.58   33.58    1.02
15829   34.19 -999.00   33.85    1.02
15840   34.05   34.05   34.05    1.02
15851   33.98   33.98   33.98    1.02
15861   33.81   33.81   33.81    1.02
15871   34.47 -999.00   33.92    1.02
15881   34.03   34.03   34.03    1.02
15891   34.18   34.18   34.18    1.02
15902   34.31   34.31   34.31    1.02
15912   33.65   33.65   33.65    1.02
15922   33.94   33.94   33.94    1.02
15932   34.74 -999.00   33.98    1.02
15942   34.02   34.02   34.02    1.02
15952   33.98   33.98   33.98    1.02
15962   34.02   34.02   34.02    1.02
15973   33.92   33.92   33.92    1.02
15983   34.14   34.14   34.14    1.02
15993   34.55 -999.00   34.07    1.02
16003   34.00   34.00   34.00    1.02
16013   34.00   34.00   34.00    1.02
16023   34.23   34.23   34.23    1.02
16033   34.10   34.10   34.10    1.02
16044   34.03   34.03   34.03    1.02
16054   33.95   33.95   33.95    1.02
16064   34.14 -999.00   33.98    1.02
16074   34.00   34.00   34.00    1.02
16084   34.06   34.06   34.06    1.02
16094   34.59 -999.00   33.87    1.02
16110   33.55   33.55   33.55    1.01
16120   34.21 -999.00   33.75    1.02
16130   33.95   33.95   33.95    1.01
16140   33.94   33.94   33.94    1.02
16150   34.10   34.10   34.10    1.02
16160   34.05   34.05   34.05    1.02
16170   34.03   34.03   34.03    1.02
16180   33.90   33.90   33.90    1.02
16190   33.68   33.68   33.68    1.02
16201   34.00   34.00   34.00    1.02
16211   34.03   34.03   34.03    1.02
16221   34.03   34.03   34.03    1.02
16231   34.13   34.13   34.13    1.02
16241   34.23   34.23   34.23    1.02
16251   34.23   34.23   34.23    1.02
16261   34.00   34.00   34.00    1.02
16272   34.71 -999.00   34.00    1.02
16282   34.00   34.00   34.00    1.02
16292   34.82 -999.00   34.07    1.02
16302   34.14   34.14   34.14    1.02
16312   33.89   33.89   33.89    1.02
16322   35.43 -999.00   34.41    1.02
16333   34.98   34.98   34.98    1.01
16343   34.14   34.14   34.14    1.02
16353   33.95   33.95   33.95    1.02
16363   34.98 -999.00   34.06    1.02
16373   34.16   34.16   34.16    1.02
16383   33.89   33.89   33.89    1.02
16393   34.00   34.00   34.00    1.02
16404   34.42 -999.00   34.03    1.02
16414   34.06   34.06   34.06    1.02
16424   34.08   34.08   34.08    1.02
16434   33.98   33.98   33.98    1.01
16444   33.92   33.92   33.92    1.02
16454   34.19 -999.00   33.94    1.02
16464   33.95   33.95   33.95    1.02
16474   33.94   33.94   33.94    1.02
16491   34.26 -999.00   34.05    1.02
16501   34.11   34.11   34.11    1.02
16511   34.47   34.47   34.47    1.02
16521   34.95 -999.00   34.39    1.02
16531   34.31   34.31   34.31    1.02
16541   34.24   34.24   34.24    1.02
16551   34.23   34.23   34.23    1.02
16561   34.23   34.23   34.23    1.02
16571   34.08   34.08   34.08    1.02
16582   34.10   34.10   34.10    1.02
16592   34.16   34.16   34.16    1.02
16602   34.05   34.05   34.05    1.02
16612   34.16   34.16   34.16    1.02
16622   34.35   34.35   34.35    1.02
16632   34.37   34.37   34.37    1.02
16642   34.39   34.39   34.39    1.02
16652   34.69 -999.00   34.25    1.02
16662   34.11   34.11   34.11    1.02
16672   34.18   34.18   34.18    1.02
16683   34.16   34.16   34.16    1.02
16693   34.18   34.18   34.18    1.02
16703   34.16   34.16   34.16    1.02
16713   34.40 -999.00   34.21    1.02
16723   34.26   34.26   34.26    1.02
16733   34.14   34.14   34.14    1.02
16743   34.23   34.23   34.23    1.02
16753   33.92   33.92   33.92    1.02
16764   34.55 -999.00   34.03    1.02
16774   34.13   34.13   34.13    1.02
16784   34.13   34.13   34.13    1.02
16794   34.24   34.24   34.24    1.02
16804   33.95   33.95   33.95    1.02
16820   34.16   34.16   34.16    1.02
16830   34.10   34.10   34.10    1.02
16840   34.77 -999.00   34.18    1.02
16850   34.27   34.27   34.27    1.02
16860   34.29   34.29   34.29    1.02
16870   36.26 -999.00   34.20    1.02
16880   34.11   34.11   34.11    1.02
16890   34.05   34.05   34.05    1.02
16900   34.45 -999.00   34.09    1.02
16911   34.13   34.13   34.13    1.02
16921   33.92   33.92   33.92    1.02
16931   33.82   33.82   33.82    1.02
16941   33.90   33.90   33.90    1.02
16951   34.19   34.19   34.19    1.02
16961   34.19   34.19   34.19    1.02
16971   34.34   34.34   34.34    1.02
16981   34.35   34.35   34.35    1.02
16991   34.08   34.08   34.08    1.02
17001   33.97   33.97   33.97    1.02
17012   34.03   34.03   34.03    1.02
17022   34.37 -999.00   34.05    1.02
17032   34.06   34.06   34.06    1.02
17042   34.45   34.45   34.45    1.02
17052   34.85 -999.00   34.31    1.02
17062   34.16   34.16   34.16    1.02
17073   34.05   34.05   34.05    1.02
17083   34.00   34.00   34.00    1.02
17093   34.35   34.35   34.35    1.02
17103   34.42   34.42   34.42    1.02
17113   34.51   34.51   34.51    1.02
17123   34.35   34.35   34.35    1.02
17133   34.63   34.63   34.63    1.02
17143   35.37   35.37   35.37    1.02
17153   36.30 -999.00   34.96    1.02
17163   34.56   34.56   34.56    1.02
17173   34.50   34.50   34.50    1.02
17184   34.42   34.42   34.42    1.02
17194   34.40   34.40   34.40    1.02
17204   34.40   34.40   34.40    1.02
17214   34.51   34.51   34.51    1.02
17224   34.37   34.37   34.37    1.02
17234   34.39   34.39   34.39    1.02
17244   34.37   34.37   34.37    1.02
17254   34.50   34.50   34.50    1.02
17264   35.08 -999.00   34.20    1.02
17274   33.90   33.90   33.90    1.02
17291   34.32   34.32   34.32    1.02
17301   35.25 -999.00   34.29    1.02
17311   34.26   34.26   34.26    1.02
17321   34.90 -999.00   34.27    1.02
17331   34.27   34.27   34.27    1.02
17341   34.35   34.35   34.35    1.02
17351   34.45   34.45   34.45    1.02
17361   34.11   34.11   34.11    1.02
17372   34.48   34.48   34.48    1.02
17382   34.37   34.37   34.37    1.02
17392   34.50   34.50   34.50    1.02
17402   34.34   34.34   34.34    1.02
17412   34.96 -999.00   34.26    1.02
17422   34.18   34.18   34.18    1.02
17432   34.48   34.48   34.48    1.02
17443   34.37   34.37   34.37    1.02
17453   34.37   34.37   34.37    1.02
17463   34.61   34.61   34.61    1.02
17473   34.50   34.50   34.50    1.02
17483   34.63   34.63   34.63    1.02
17493   34.32   34.32   34.32    1.02
17503   34.29   34.29   34.29    1.02
17513   34.40   34.40   34.40    1.02
17523   34.06   34.06   34.06    1.02
17533   34.47   34.47   34.47    1.02
17543   34.48   34.48   34.48    1.02
17554   34.96 -999.00   34.42    1.02
17564   34.37   34.37   34.37    1.02
17574   34.39   34.39   34.39    1.02
17584   34.48   34.48   34.48    1.02
17594   35.65 -999.00   34.47    1.02
17604   34.45   34.45   34.45    1.02
17614   33.90   33.90   33.90    1.02
17624   34.64 -999.00   33.94    1.02
17634   33.97   33.97   33.97    1.02
17649   34.26 -999.00   34.01    1.02
17660   34.03   34.03   34.03    1.02
17670   34.11   34.11   34.11    1.02
17680   34.58 -999.00   33.91    1.02
17690   33.71   33.71   33.71    1.02
17701   33.58   33.58   33.58    1.02
17711   34.00   34.00   34.00    1.02
17721   33.97   33.97   33.97    1.02
17731   34.18   34.18   34.18    1.02
17741   34.32   34.32   34.32    1.02
17751   34.50 -999.00   34.31    1.02
17761   34.29   34.29   34.29    1.02
17771   34.18   34.18   34.18    1.02
17781   34.16   34.16   34.16    1.02
17792   34.23   34.23   34.23    1.02
17802   34.05   34.05   34.05    1.02
17812   33.87   33.87   33.87    1.02
17822   34.08 -999.00   33.76    1.02
17832   33.65   33.65   33.65    1.02
17842   33.79   33.79   33.79    1.02
17852   33.73   33.73   33.73    1.02
17862   33.92 -999.00   33.70    1.02
17872   33.68   33.68   33.68    1.02
17882   34.03   34.03   34.03    1.02
17893   33.94   33.94   33.94    1.02
17903   34.08   34.08   34.08    1.02
17913   34.05   34.05   34.05    1.02
17923   34.08   34.08   34.08    1.02
17933   34.14   34.14   34.14    1.02
17943   33.94   33.94   33.94    1.02
17953   34.00   34.00   34.00    1.02
17963   33.84   33.84   33.84    1.02
17973   33.98 -999.00   33.81    1.02
17983   33.78   33.78   33.78    1.02
17993   33.45   33.45   33.45    1.02
18003   33.68   33.68   33.68    1.02
18014   34.18 -999.00   33.70    1.02
18024   33.71   33.71   33.71    1.02
18034   33.44   33.44   33.44    1.02
18044   33.37   33.37   33.37    1.02
18054   33.92   33.92   33.92    1.02
18064   34.02   34.02   34.02    1.02
18079   33.76   33.76   33.76    1.02
18090   33.41   33.41   33.41    1.02
18100   33.76   33.76   33.76    1.02
18110   33.74   33.74   33.74    1.02
18120   34.58 -999.00   34.06    1.02
18130   34.37   34.37   34.37    1.02
18140   33.44   33.44   33.44    1.02
18150   33.15   33.15   33.15    1.02
18161   33.25   33.25   33.25    1.02
18171   33.13   33.13   33.13    1.02
18181   33.07   33.07   33.07    1.02
18191   34.80 -999.00   33.13    1.02
18201   33.20   33.20   33.20    1.02
18211   33.12   33.12   33.12    1.02
18221   33.28   33.28   33.28    1.02
18231   34.14 -999.00   33.25    1.02
18241   33.23   33.23   33.23    1.02
18251   33.26   33.26   33.26    1.02
18261   33.23   33.23   33.23    1.02
18271   34.00   34.00   34.00    1.02
18281   33.94   33.94   33.94    1.02
18292   33.86   33.86   33.86    1.02
18302   33.87   33.87   33.87    1.02
18312   33.94   33.94   33.94    1.02
18322   33.71   33.71   33.71    1.02
18332   33.94   33.94   33.94    1.02
18342   34.45   34.45   34.45    1.02
18352   34.40   34.40   34.40    1.02
18362   34.03   34.03   34.03    1.02
18372   34.42 -999.00   34.02    1.02
18382   34.02   34.02   34.02    1.02
18393   34.21 -999.00   33.98    1.02
18403   33.95   33.95   33.95    1.02
18413   33.78   33.78   33.78    1.02
18423   33.98   33.98   33.98    1.02
18433   34.13   34.13   34.13    1.02
18443   34.08   34.08   34.08    1.02
18453   34.29 -999.00   33.98    1.02
18463   33.89   33.89   33.89    1.02
18473   34.10   34.10   34.10    1.02
18483   34.13   34.13   34.13    1.02
18493   33.81   33.81   33.81    1.02
18504   34.23 -999.00   33.85    1.02
18514   33.89   33.89   33.89    1.02
18524   33.84   33.84   33.84    1.02
18534   34.31 -999.00   33.98    1.02
18544   34.11   34.11   34.11    1.02
18554   34.13   34.13   34.13    1.02
18564   34.10   34.10   34.10    1.02
18579   33.89   33.89   33.89    1.02
18590   33.86   33.86   33.86    1.02
18600   34.02   34.02   34.02    1.02
18611   34.02   34.02   34.02    1.02
18621   33.73   33.73   33.73    1.02
18631   33.78   33.78   33.78    1.02
18641   34.63 -999.00   33.74    1.02
18651   33.70   33.70   33.70    1.02
18661   33.94   33.94   33.94    1.02
18671   33.87   33.87   33.87    1.02
18681   33.90   33.90   33.90    1.02
18692   33.97   33.97   33.97    1.02
18702   34.14   34.14   34.14    1.02
18712   34.23   34.23   34.23    1.02
18722   35.61 -999.00   34.27    1.02
18732   34.31   34.31   34.31    1.02
18742   34.26   34.26   34.26    1.02
18753   34.35   34.35   34.35    1.02
18763   34.16   34.16   34.16    1.02
18773   35.30 -999.00   34.10    1.02
18783   34.05   34.05   34.05    1.02
18793   34.35   34.35   34.35    1.02
18803   34.51   34.51   34.51    1.02
18813   35.65 -999.00   34.42    1.02
18823   34.32   34.32   34.32    1.02
18833   34.39   34.39   34.39    1.02
18844   34.51   34.51   34.51    1.02
18854   34.43   34.43   34.43    1.02
18864   34.37   34.37   34.37    1.03
18874   34.43   34.43   34.43    1.02
18884   34.18   34.18   34.18    1.02
18894   34.27   34.27   34.27    1.02
18904   35.00 -999.00   34.29    1.02
18920   34.31   34.31   34.31    1.02
18930   34.47 -999.00   34.13    1.02
18940   33.95   33.95   33.95    1.02
18950   34.45   34.45   34.45    1.02
18960   34.37   34.37   34.37    1.02
18970   34.40   34.40   34.40    1.03
18980   34.11   34.11   34.11    1.02
18990   33.98   33.98   33.98    1.02
19001   34.16   34.16   34.16    1.02
19011   34.37   34.37   34.37    1.02
19021   34.31   34.31   34.31    1.02
19031   34.37   34.37   34.37    1.02
19041   34.42   34.42   34.42    1.02
19051   33.97   33.97   33.97    1.02
19062   34.29 -999.00   33.95    1.02
19072   33.94   33.94   33.94    1.02
19082   33.84   33.84   33.84    1.02
19092   34.19   34.19   34.19    1.03
19102   34.18   34.18   34.18    1.03
19112   35.09   35.09   35.09    1.02
19122   35.09   35.09   35.09    1.02
19132   34.45   34.45   34.45    1.03
19142   34.43   34.43   34.43    1.03
19152   34.27   34.27   34.27    1.02
19162   34.37   34.37   34.37    1.02
19172   34.39   34.39   34.39    1.02
19183   34.39   34.39   34.39    1.02
19193   34.58   34.58   34.58    1.02
19203   34.53   34.53   34.53    1.02
19213   34.45   34.45   34.45    1.02
19223   34.64   34.64   34.64    1.02
19233   34.64   34.64   34.64    1.02
19243   34.43   34.43   34.43    1.02
19253   34.67 -999.00   34.40    1.02
19263   34.37   34.37   34.37    1.02
19273   34.66   34.66   34.66    1.02
19284   36.15 -999.00   34.61    1.02
19294   34.56   34.56   34.56    1.02
19304   33.61   33.61   33.61    1.02
19314   34.31   34.31   34.31    1.02
19324   34.47   34.47   34.47    1.02
19341   34.42   34.42   34.42    1.02
19351   34.63 -999.00   34.43    1.03
19361   34.43   34.43   34.43    1.02
19371   34.61   34.61   34.61    1.02
19381   35.93 -999.00   34.26    1.02
19391   33.90   33.90   33.90    1.02
19401   34.74 -999.00   33.67    1.02
19411   33.44   33.44   33.44    1.02
19421   33.82   33.82   33.82    1.02
19432   34.03   34.03   34.03    1.02
19442   33.92   33.92   33.92    1.02
19452   35.56 -999.00   33.97    1.02
19462   34.02   34.02   34.02    1.02
19472   34.27   34.27   34.27    1.03
19482   34.40   34.40   34.40    1.02
19492   35.38 -999.00   34.75    1.02
19502   35.09   35.09   35.09    1.02
19512   34.14   34.14   34.14    1.02
19523   34.26   34.26   34.26    1.02
19533   34.23   34.23   34.23    1.02
19543   34.18   34.18   34.18    1.02
19553   34.32   34.32   34.32    1.02
19563   35.72 -999.00   34.24    1.02
19573   34.16   34.16   34.16    1.02
19583   36.14 -999.00   34.23    1.02
19593   34.31   34.31   34.31    1.02
19603   35.16 -999.00   34.31    1.02
19613   34.31   34.31   34.31    1.02
19624   34.10   34.10   34.10    1.02
19634   34.55 -999.00   34.08    1.02
19644   34.06   34.06   34.06    1.02
19654   33.66   33.66   33.66    1.02
19664   34.05 -999.00   33.72    1.03
19674   33.78   33.78   33.78    1.02
19690   33.74   33.74   33.74    1.02
19700   33.79   33.79   33.79    1.02
19710   33.61   33.61   33.61    1.02
19720   33.90   33.90   33.90    1.02
19731   33.78   33.78   33.78    1.02
19741   33.97   33.97   33.97    1.02
19751   34.06   34.06   34.06    1.02
19761   34.14   34.14   34.14    1.02
19771   33.95   33.95   33.95    1.02
19781   33.58   33.58   33.58    1.02
19791   34.16   34.16   34.16    1.02
19801   34.16   34.16   34.16    1.02
19811   33.82   33.82   33.82    1.02
19821   33.94   33.94   33.94    1.02
19832   34.69 -999.00   34.10    1.02
19842   34.26   34.26   34.26    1.02
19852   34.29   34.29   34.29    1.03
19862   34.19   34.19   34.19    1.02
19872   34.37 -999.00   34.11    1.02
19882   34.03   34.03   34.03    1.02
19892   33.68   33.68   33.68    1.02
19903   33.84   33.84   33.84    1.02
19913   33.87   33.87   33.87    1.02
19923   33.70   33.70   33.70    1.02
19933   33.68   33.68   33.68    1.02
19943   33.86 -999.00   33.65    1.02
19953   33.63   33.63   33.63    1.02
19963   34.00 -999.00   33.63    1.02
19973   33.63   33.63   33.63    1.02
19983   33.71   33.71   33.71    1.02
19993   34.00 -999.00   33.75    1.02
20004   33.79   33.79   33.79    1.02
20014   34.03   34.03   34.03    1.03
20024   35.33 -999.00   34.03    1.02
20034   34.03   34.03   34.03    1.02
20044   34.21   34.21   34.21    1.02
20054   34.56   34.56   34.56    1.02
20064   34.69   34.69   34.69    1.03
20074   34.40   34.40   34.40    1.02
20084   34.50   34.50   34.50    1.02
20094   33.97   33.97   33.97    1.02
20110   34.08   34.08   34.08    1.02
20120   35.65 -999.00   34.10    1.02
20130   34.11   34.11   34.11    1.02
20141   34.24   34.24   34.24    1.02
20151   34.00   34.00   34.00    1.02
20161   33.95   33.95   33.95    1.02
20171   33.79   33.79   33.79    1.02
20181   34.11   34.11   34.11    1.02
20191   34.24   34.24   34.24    1.02
20202   34.27   34.27   34.27    1.02
20212   34.87 -999.00   34.13    1.02
20222   33.98   33.98   33.98    1.02
20232   34.10   34.10   34.10    1.02
20242   33.78   33.78   33.78    1.03
20252   34.45 -999.00   33.98    1.02
20262   34.19   34.19   34.19    1.02
20272   34.23   34.23   34.23    1.02
20282   34.27   34.27   34.27    1.02
20293   34.48   34.48   34.48    1.02
20303   34.64 -999.00   34.49    1.02
20313   34.50   34.50   34.50    1.02
20323   34.31   34.31   34.31    1.02
20333   34.26   34.26   34.26    1.02
20343   34.16   34.16   34.16    1.02
20353   34.55   34.55   34.55    1.02
20363   34.72 -999.00   34.52    1.02
20373   34.50   34.50   34.50    1.03
20383   34.47   34.47   34.47    1.02
20393   34.37   34.37   34.37    1.02
20403   34.34   34.34   34.34    1.03
20413   34.32   34.32   34.32    1.02
20424   34.27   34.27   34.27    1.02
20434   34.43   34.43   34.43    1.03
20444   34.61   34.61   34.61    1.02
20454   34.48   34.48   34.48    1.02
20464   34.74   34.74   34.74    1.02
20474   34.77   34.77   34.77    1.02
20484   36.14 -999.00   34.84    1.02
20499   34.93   34.93   34.93    1.02
20510   34.82   34.82   34.82    1.02
20520   34.66   34.66   34.66    1.02
20530   35.54 -999.00   34.52    1.02
20540   34.39   34.39   34.39    1.02
20550   34.98   34.98   34.98    1.02
20560   34.92   34.92   34.92    1.02
20570   34.76   34.76   34.76    1.02
20580   34.95 -999.00   34.64    1.02
20591   34.51   34.51   34.51    1.02
20601   34.67   34.67   34.67    1.02
20611   34.55   34.55   34.55    1.02
20621   34.72   34.72   34.72    1.03
20631   35.00 -999.00   34.74    1.02
20641   34.76   34.76   34.76    1.02
20651   34.93   34.93   34.93    1.02
20661   34.88   34.88   34.88    1.02
20671   34.76   34.76   34.76    1.02
20681   34.71   34.71   34.71    1.02
20692   34.69   34.69   34.69    1.02
20702   34.74   34.74   34.74    1.02
20712   34.74   34.74   34.74    1.02
20722   34.79   34.79   34.79    1.02
20732   34.77   34.77   34.77    1.02
20742   34.72   34.72   34.72    1.02
20752   34.80   34.80   34.80    1.03
20762   34.80   34.80   34.80    1.02
20772   35.09 -999.00   34.80    1.03
20782   34.80   34.80   34.80    1.02
20792   34.92   34.92   34.92    1.02
20802   34.82   34.82   34.82    1.02
20813   34.80   34.80   34.80    1.02
20823   34.67   34.67   34.67    1.02
20833   34.85 -999.00   34.68    1.02
20843   34.69   34.69   34.69    1.02
20853   35.00 -999.00   34.76    1.02
20863   34.84   34.84   34.84    1.02
20873   35.56 -999.00   34.91    1.02
20883   34.98   34.98   34.98    1.02
20893   34.93   34.93   34.93    1.02
20903   35.11 -999.00   34.90    1.02
20913   34.87   34.87   34.87    1.02
20924   35.08   35.08   35.08    1.02
20934   35.20   35.20   35.20    1.02
20944   36.20 -999.00   35.24    1.02
20954   35.27   35.27   35.27    1.02
20964   34.88   34.88   34.88    1.02
20974   34.95   34.95   34.95    1.02
20984   34.88   34.88   34.88    1.02
20994   34.96   34.96   34.96    1.02
21010   35.32 -999.00   35.04    1.03
21020   35.09   35.09   35.09    1.02
21030   36.60 -999.00   35.15    1.02
21040   35.20   35.20   35.20    1.02
21050   35.17   35.17   35.17    1.02
21060   35.12   35.12   35.12    1.02
21071   35.11   35.11   35.11    1.02
21081   35.27   35.27   35.27    1.03
21091   35.45 -999.00   35.24    1.02
21101   35.22   35.22   35.22    1.03
21111   35.27   35.27   35.27    1.02
21121   35.11   35.11   35.11    1.02
21131   35.00   35.00   35.00    1.02
21141   35.25 -999.00   35.05    1.02
21151   35.11   35.11   35.11    1.02
21161   35.14   35.14   35.14    1.02
21172   35.06   35.06   35.06    1.02
21182   35.09   35.09   35.09    1.02
21192   35.17   35.17   35.17    1.02
21202   35.24   35.24   35.24    1.02
21212   35.64 -999.00   35.31    1.02
21222   35.38   35.38   35.38    1.02
21232   35.37   35.37   35.37    1.02
21242   35.40   35.40   35.40    1.02
21252   35.20   35.20   35.20    1.02
21263   35.51   35.51   35.51    1.02
21273   35.46   35.46   35.46    1.03
21283   35.32   35.32   35.32    1.02
21293   35.51 -999.00   35.30    1.02
21303   35.29   35.29   35.29    1.02
21313   35.43 -999.00   35.27    1.02
21323   35.25   35.25   35.25    1.02
21333   35.96 -999.00   35.27    1.02
21343   35.29   35.29   35.29    1.02
21354   35.27   35.27   35.27    1.02
21364   35.62   35.62   35.62    1.02
21374   35.82 -999.00   35.56    1.03
21384   35.49   35.49   35.49    1.02
21394   35.62   35.62   35.62    1.02
21404   35.45   35.45   35.45    1.02
21421   35.46   35.46   35.46    1.03
21431   35.53   35.53   35.53    1.02
21441   35.25   35.25   35.25    1.02
21451   36.15 -999.00   35.37    1.03
21461   35.48   35.48   35.48    1.02
21471   35.73   35.73   35.73    1.02
21481   35.67   35.67   35.67    1.02
21491   35.48   35.48   35.48    1.03
21502   35.48   35.48   35.48    1.02
21512   35.54   35.54   35.54    1.02
21522   35.78 -999.00   35.56    1.02
21532   35.57   35.57   35.57    1.02
21542   35.49   35.49   35.49    1.02
21552   35.46   35.46   35.46    1.02
21562   35.53   35.53   35.53    1.02
21572   35.64   35.64   35.64    1.02
21583   35.59   35.59   35.59    1.02
21593   35.57   35.57   35.57    1.02
21603   35.56   35.56   35.56    1.02
21613   35.59   35.59   35.59    1.02
21623   35.61   35.61   35.61    1.02
21633   35.77 -999.00   35.56    1.03
21643   35.51   35.51   35.51    1.02
21654   35.64   35.64   35.64    1.03
21664   37.21 -999.00   35.60    1.02
21674   35.56   35.56   35.56    1.02
21684   35.77   35.77   35.77    1.02
21694   35.80   35.80   35.80    1.02
21704   35.73   35.73   35.73    1.02
21714   35.61   35.61   35.61    1.02
21724   35.80   35.80   35.80    1.02
21741   35.64   35.64   35.64    1.02
21751   35.61   35.61   35.61    1.03
21761   35.62   35.62   35.62    1.02
21771   37.26 -999.00   35.69    1.02
21781   35.77   35.77   35.77    1.03
21791   35.57   35.57   35.57    1.02
21801   35.85   35.85   35.85    1.03
21811   35.96   35.96   35.96    1.02
21822   35.64   35.64   35.64    1.02
21832   35.67   35.67   35.67    1.02
21842   35.88   35.88   35.88    1.03
21852   36.33 -999.00   35.83    1.02
